SubjectID,StimulusType,response,RT
9009,0,0,0
9009,1,1,597
9009,1,1,447
9009,1,1,436
9009,1,1,404
9009,1,1,465
9009,1,1,454
9009,1,1,434
9009,1,1,449
9009,1,1,442
9009,1,1,432
9009,1,1,467
9009,1,1,465
9009,0,0,0
9009,0,0,0
9009,1,1,617
9009,1,1,418
9009,0,0,0
9009,1,1,446
9009,1,1,388
9009,0,0,0
9009,1,1,414
9009,1,1,385
9009,1,1,418
9009,1,1,398
9009,1,1,438
9009,1,1,382
9009,1,1,386
9009,1,1,367
9009,0,0,0
9009,1,1,365
9009,1,1,405
9009,1,1,482
9009,1,1,402
9009,1,1,380
9009,1,1,419
9009,1,1,447
9009,1,1,421
9009,1,1,399
9009,1,1,386
9009,1,1,451
9009,1,1,416
9009,1,1,449
9009,1,1,466
9009,1,1,383
9009,1,1,434
9009,1,1,404
9009,1,1,385
9009,1,1,400
9009,1,1,367
9009,1,1,385
9009,1,1,401
9009,0,0,0
9009,0,0,0
9009,1,1,417
9009,1,1,480
9009,1,1,385
9009,1,1,382
9009,0,0,0
9009,0,0,0
9009,1,1,501
9009,1,1,432
9009,1,1,401
9009,1,1,567
9009,1,1,430
9009,1,1,451
9009,1,1,452
9009,1,1,453
9009,1,1,432
9009,1,1,439
9009,1,1,520
9009,1,1,520
9009,0,0,0
9009,1,1,516
9009,1,1,504
9009,0,0,0
9009,0,0,0
9009,1,1,364
9009,0,0,0
9009,0,0,0
9009,1,1,436
9009,1,1,498
9009,0,0,0
9009,1,1,486
9009,0,0,0
9009,1,1,483
9009,1,1,527
9009,0,0,0
9009,1,1,448
9009,1,1,532
9009,1,1,550
9009,1,1,434
9009,1,1,472
9009,1,1,497
9009,1,1,401
9009,1,1,367
9009,0,0,0
9009,0,0,0
9009,1,1,383
9009,1,1,420
