SubjectID,StimulusType,response,RT
9007,1,1,405
9007,1,1,390
9007,1,1,269
9007,1,1,315
9007,0,0,0
9007,1,1,285
9007,1,1,283
9007,1,1,320
9007,1,1,349
9007,1,1,285
9007,1,1,265
9007,0,0,0
9007,1,1,333
9007,1,1,299
9007,1,1,286
9007,0,0,0
9007,1,1,298
9007,1,1,298
9007,1,1,331
9007,1,1,334
9007,1,1,283
9007,1,1,318
9007,1,1,333
9007,1,1,335
9007,1,1,314
9007,1,1,334
9007,1,1,348
9007,1,1,368
9007,1,1,333
9007,0,0,0
9007,1,1,334
9007,1,1,285
9007,1,1,300
9007,1,1,318
9007,1,1,250
9007,1,1,298
9007,1,1,282
9007,1,1,301
9007,1,1,284
9007,1,1,255
9007,1,1,289
9007,1,1,285
9007,1,1,250
9007,1,1,252
9007,1,1,302
9007,0,0,0
9007,1,1,283
9007,1,1,267
9007,0,1,234
9007,1,1,301
9007,1,1,350
9007,1,1,367
9007,1,1,316
9007,1,1,284
9007,0,0,0
9007,1,1,305
9007,1,1,305
9007,1,1,305
9007,1,1,306
9007,1,1,323
9007,0,0,0
9007,1,1,300
9007,1,1,284
9007,1,1,302
9007,1,1,284
9007,1,1,301
9007,1,1,281
9007,1,1,317
9007,1,1,366
9007,1,1,464
9007,0,0,0
9007,1,1,285
9007,0,0,0
9007,1,1,266
9007,1,1,340
9007,0,0,0
9007,0,0,0
9007,1,1,366
9007,0,0,0
9007,1,1,335
9007,1,1,337
9007,1,1,350
9007,0,0,0
9007,1,1,303
9007,0,0,0
9007,1,1,266
9007,1,1,302
9007,1,1,266
9007,0,0,0
9007,1,1,249
9007,1,1,265
9007,1,1,297
9007,0,0,0
9007,1,1,335
9007,1,1,268
9007,0,0,0
9007,1,1,298
9007,1,1,300
9007,0,0,0
9007,0,0,0
