SubjectID,StimulusType,response,RT
3001,1,1,450
3001,1,1,338
3001,1,1,321
3001,0,0,0
3001,1,1,371
3001,1,1,352
3001,1,1,290
3001,1,1,339
3001,1,1,352
3001,1,1,304
3001,1,1,371
3001,1,1,353
3001,1,1,340
3001,1,1,321
3001,1,1,369
3001,1,1,306
3001,1,1,434
3001,1,1,353
3001,1,1,292
3001,1,1,305
3001,1,1,369
3001,1,1,403
3001,1,1,320
3001,1,1,387
3001,1,1,354
3001,1,1,353
3001,1,1,387
3001,1,1,338
3001,1,1,288
3001,1,1,355
3001,1,1,305
3001,0,0,0
3001,1,1,385
3001,1,1,291
3001,0,0,0
3001,1,1,337
3001,0,1,304
3001,0,0,0
3001,1,1,435
3001,1,1,338
3001,1,1,384
3001,0,0,0
3001,1,1,306
3001,1,1,385
3001,1,1,371
3001,0,0,0
3001,1,1,289
3001,1,1,354
3001,1,1,355
3001,1,1,338
3001,1,1,385
3001,1,1,419
3001,1,1,369
3001,0,0,0
3001,1,1,370
3001,0,0,0
3001,0,0,0
3001,0,0,0
3001,1,1,433
3001,0,0,0
3001,0,0,0
3001,1,1,465
3001,0,0,0
3001,0,0,0
3001,1,1,435
3001,1,1,336
3001,1,1,323
3001,0,0,0
3001,1,1,467
3001,0,0,0
3001,1,1,450
3001,1,1,370
3001,1,1,385
3001,1,1,290
3001,1,1,256
3001,1,1,353
3001,1,1,274
3001,1,1,322
3001,1,1,304
3001,1,1,354
3001,1,1,466
3001,1,1,305
3001,1,1,338
3001,0,1,369
3001,1,1,530
3001,1,1,385
3001,1,1,496
3001,1,1,387
3001,1,1,352
3001,0,0,0
3001,1,1,323
3001,1,1,338
3001,1,1,368
3001,1,1,291
3001,1,1,273
3001,1,1,336
3001,0,0,0
3001,1,1,322
3001,1,1,290
3001,1,1,290
