SubjectID,StimulusType,response,RT
8001,1,1,781
8001,0,0,0
8001,1,1,345
8001,1,1,495
8001,1,1,420
8001,0,0,0
8001,1,1,332
8001,1,1,365
8001,1,1,410
8001,1,1,306
8001,1,1,374
8001,1,1,327
8001,1,1,399
8001,1,1,337
8001,0,0,0
8001,1,1,297
8001,1,1,297
8001,1,1,299
8001,0,0,0
8001,1,1,347
8001,1,1,345
8001,0,0,0
8001,0,0,0
8001,1,1,354
8001,1,1,295
8001,1,1,280
8001,1,1,296
8001,1,1,315
8001,0,1,335
8001,1,1,340
8001,0,0,0
8001,1,1,328
8001,1,1,334
8001,1,1,362
8001,0,0,0
8001,1,1,296
8001,1,1,297
8001,1,1,280
8001,1,1,245
8001,1,1,278
8001,1,1,279
8001,1,1,362
8001,1,1,296
8001,0,1,263
8001,1,1,451
8001,1,1,329
8001,1,1,416
8001,1,1,396
8001,1,1,314
8001,1,1,295
8001,1,1,348
8001,1,1,382
8001,1,1,409
8001,1,1,340
8001,1,1,389
8001,1,1,408
8001,1,1,392
8001,1,1,288
8001,1,1,306
8001,1,1,472
8001,1,1,289
8001,1,1,373
8001,1,1,306
8001,1,1,340
8001,0,0,0
8001,1,1,288
8001,1,1,237
8001,1,1,255
8001,0,1,306
8001,1,1,340
8001,1,1,306
8001,1,1,289
8001,0,0,0
8001,1,1,304
8001,0,1,283
8001,1,1,427
8001,1,1,199
8001,1,1,314
8001,0,1,297
8001,0,0,0
8001,1,1,331
8001,1,1,296
8001,1,1,329
8001,0,0,0
8001,0,0,0
8001,1,1,397
8001,1,1,295
8001,0,0,0
8001,0,1,328
8001,1,1,346
8001,1,1,316
8001,1,1,345
8001,1,1,365
8001,1,1,362
8001,1,1,328
8001,1,1,383
8001,1,1,313
8001,1,1,363
8001,1,1,314
8001,1,1,379
