SubjectID,StimulusType,response,RT
8005,1,1,342
8005,1,1,304
8005,1,1,337
8005,0,0,0
8005,1,1,269
8005,1,1,354
8005,1,1,340
8005,0,1,305
8005,1,1,289
8005,1,1,354
8005,1,1,372
8005,1,1,286
8005,1,1,352
8005,0,0,0
8005,1,1,372
8005,1,1,287
8005,0,1,306
8005,1,1,286
8005,1,1,338
8005,1,1,322
8005,1,1,355
8005,1,1,388
8005,1,1,327
8005,1,1,321
8005,1,1,373
8005,1,1,319
8005,0,0,0
8005,0,1,287
8005,1,1,370
8005,1,1,340
8005,1,1,286
8005,0,1,272
8005,0,0,0
8005,1,1,338
8005,1,1,303
8005,1,1,290
8005,1,1,288
8005,1,1,354
8005,1,1,284
8005,1,1,303
8005,1,1,335
8005,1,1,353
8005,1,1,354
8005,1,1,287
8005,1,1,269
8005,1,1,273
8005,1,1,322
8005,1,1,289
8005,0,0,0
8005,0,0,0
8005,0,0,0
8005,1,1,407
8005,0,1,572
8005,1,1,422
8005,1,1,391
8005,0,0,0
8005,1,1,322
8005,1,1,373
8005,0,0,0
8005,1,1,370
8005,1,1,368
8005,1,1,318
8005,1,1,303
8005,1,1,319
8005,1,1,303
8005,1,1,320
8005,1,1,320
8005,1,1,318
8005,0,0,0
8005,1,1,336
8005,0,0,0
8005,1,1,352
8005,1,1,304
8005,1,1,302
8005,1,1,319
8005,1,1,321
8005,1,1,321
8005,0,0,0
8005,0,0,0
8005,1,1,337
8005,1,1,286
8005,1,1,303
8005,1,1,304
8005,1,1,254
8005,1,1,320
8005,1,1,320
8005,0,0,0
8005,1,1,322
8005,1,1,301
8005,1,1,271
8005,1,1,286
8005,1,1,336
8005,1,1,304
8005,1,1,288
8005,1,1,304
8005,1,1,292
8005,1,1,286
8005,1,1,305
8005,1,1,287
8005,0,1,253
