SubjectID,StimulusType,response,RT
3006,0,0,0
3006,1,1,419
3006,0,0,0
3006,1,1,354
3006,1,1,419
3006,1,1,338
3006,1,1,321
3006,1,1,289
3006,1,1,289
3006,1,1,274
3006,0,1,290
3006,0,0,0
3006,1,1,322
3006,1,1,305
3006,1,1,305
3006,1,1,320
3006,1,1,321
3006,1,1,273
3006,1,1,306
3006,1,1,339
3006,1,1,368
3006,1,1,305
3006,1,1,322
3006,0,0,0
3006,1,1,304
3006,1,1,273
3006,1,1,306
3006,1,1,289
3006,1,1,322
3006,1,1,290
3006,1,1,320
3006,1,1,289
3006,1,1,337
3006,0,0,0
3006,1,1,305
3006,1,1,275
3006,1,1,305
3006,0,1,306
3006,1,1,386
3006,1,1,337
3006,1,1,352
3006,1,1,306
3006,1,1,354
3006,0,1,273
3006,1,1,354
3006,1,1,321
3006,1,1,321
3006,1,1,306
3006,1,1,321
3006,0,0,0
3006,1,1,306
3006,0,1,306
3006,1,1,402
3006,0,0,0
3006,1,1,322
3006,1,1,322
3006,0,0,0
3006,1,1,305
3006,1,1,289
3006,1,1,368
3006,1,1,290
3006,1,1,305
3006,1,1,322
3006,1,1,370
3006,1,1,321
3006,0,0,0
3006,1,1,289
3006,1,1,354
3006,1,1,304
3006,1,1,354
3006,1,1,338
3006,1,1,305
3006,1,1,306
3006,1,1,306
3006,0,0,0
3006,1,1,290
3006,1,1,257
3006,1,1,274
3006,0,0,0
3006,1,1,289
3006,1,1,306
3006,0,0,0
3006,1,1,273
3006,1,1,274
3006,0,1,275
3006,1,1,465
3006,1,1,386
3006,1,1,274
3006,1,1,306
3006,1,1,336
3006,1,1,289
3006,1,1,354
3006,1,1,305
3006,1,1,354
3006,1,1,337
3006,0,0,0
3006,1,1,290
3006,1,1,227
3006,0,1,707
3006,0,1,353
