SubjectID,StimulusType,response,RT
3002,1,1,427
3002,1,1,289
3002,1,1,267
3002,1,1,408
3002,1,1,388
3002,1,1,369
3002,0,0,0
3002,0,0,0
3002,1,1,420
3002,1,1,389
3002,1,1,358
3002,1,1,304
3002,0,0,0
3002,1,1,267
3002,1,1,238
3002,0,1,288
3002,1,1,366
3002,1,1,389
3002,0,0,0
3002,0,0,0
3002,1,1,371
3002,1,1,322
3002,1,1,337
3002,0,1,307
3002,1,1,370
3002,1,1,427
3002,0,0,0
3002,1,1,288
3002,1,1,459
3002,1,1,341
3002,1,1,424
3002,1,1,353
3002,1,1,354
3002,0,0,0
3002,1,1,354
3002,1,1,323
3002,1,1,287
3002,0,1,304
3002,1,1,338
3002,1,1,308
3002,1,1,368
3002,1,1,338
3002,1,1,359
3002,1,1,336
3002,1,1,356
3002,1,1,374
3002,0,0,0
3002,1,1,354
3002,1,1,337
3002,1,1,333
3002,1,1,321
3002,1,1,377
3002,0,0,0
3002,1,1,354
3002,1,1,341
3002,1,1,287
3002,1,1,340
3002,1,1,355
3002,1,1,343
3002,1,1,355
3002,1,1,405
3002,1,1,403
3002,0,0,0
3002,0,0,0
3002,1,1,546
3002,1,1,337
3002,1,1,337
3002,0,0,0
3002,1,1,321
3002,1,1,357
3002,1,1,339
3002,1,1,392
3002,1,1,396
3002,0,0,0
3002,1,1,322
3002,1,1,290
3002,1,1,391
3002,1,1,352
3002,0,0,0
3002,1,1,371
3002,1,1,326
3002,1,1,356
3002,1,1,374
3002,0,0,0
3002,0,0,0
3002,1,1,389
3002,1,1,324
3002,1,1,341
3002,1,1,355
3002,1,1,341
3002,1,1,324
3002,1,1,272
3002,1,1,323
3002,1,1,340
3002,0,0,0
3002,1,1,359
3002,1,1,318
3002,1,1,307
3002,1,1,337
3002,1,1,341
