SubjectID,StimulusType,response,RT
3005,1,1,457
3005,1,1,491
3005,1,1,369
3005,1,1,320
3005,1,1,297
3005,1,1,203
3005,1,1,333
3005,1,1,237
3005,1,1,254
3005,1,1,386
3005,1,1,353
3005,1,1,321
3005,1,1,217
3005,1,1,304
3005,1,1,269
3005,1,1,340
3005,1,1,254
3005,1,1,238
3005,1,1,238
3005,1,1,254
3005,0,1,321
3005,1,1,419
3005,1,1,223
3005,1,1,382
3005,0,1,251
3005,1,1,453
3005,0,0,0
3005,1,1,337
3005,1,1,524
3005,1,1,400
3005,1,1,442
3005,1,1,370
3005,1,1,490
3005,1,1,381
3005,1,1,435
3005,0,0,0
3005,0,1,255
3005,0,0,0
3005,1,1,437
3005,0,0,0
3005,0,0,0
3005,1,1,405
3005,0,0,0
3005,1,1,385
3005,1,1,489
3005,1,1,370
3005,1,1,454
3005,1,1,403
3005,1,1,426
3005,1,1,373
3005,1,1,442
3005,0,0,0
3005,0,0,0
3005,1,1,405
3005,1,1,439
3005,1,1,453
3005,0,0,0
3005,1,1,406
3005,0,0,0
3005,1,1,408
3005,0,0,0
3005,1,1,471
3005,1,1,390
3005,0,0,0
3005,1,1,369
3005,1,1,357
3005,1,1,357
3005,1,1,402
3005,1,1,489
3005,1,1,411
3005,0,0,0
3005,1,1,439
3005,1,1,340
3005,1,1,335
3005,0,1,303
3005,0,0,0
3005,1,1,425
3005,1,1,627
3005,1,1,372
3005,1,1,440
3005,1,1,405
3005,1,1,749
3005,1,1,405
3005,1,1,521
3005,1,1,369
3005,0,0,0
3005,1,1,371
3005,1,1,417
3005,1,1,370
3005,1,1,368
3005,1,1,536
3005,1,1,359
3005,1,1,392
3005,1,1,387
3005,1,1,389
3005,1,1,372
3005,1,1,286
3005,1,1,352
3005,1,1,288
3005,0,0,0
